ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-08 08:10,279.00894,268.14963,264.92508,256.54654
2022-06-08 08:20,279.01038,268.15164,264.9248,256.5525
2022-06-08 08:30,255.39232,246.52803,244.37515,236.10246
2022-06-08 08:40,278.7783,267.57715,264.9004,253.5453
2022-06-08 08:50,278.79944,267.59583,264.9187,253.55971
2022-06-08 09:00,278.7913,267.58868,264.91156,253.55453
2022-06-08 09:10,278.78262,267.58087,264.90433,253.5476
2022-06-08 09:20,278.7967,267.59912,264.9047,253.59532
2022-06-08 09:30,278.9089,267.75418,264.88803,254.03807
2022-06-08 09:40,278.90594,267.7516,264.88547,254.03612
2022-06-08 09:50,278.91858,267.7627,264.89648,254.04454
2022-06-08 10:00,278.93185,267.77438,264.90802,254.05336
2022-06-08 10:10,278.92096,267.7648,264.89853,254.04611
2022-06-08 10:20,278.897,267.7437,264.87775,254.0302
2022-06-08 10:30,278.9254,267.76874,264.90244,254.04912
2022-06-08 10:40,278.9385,267.78027,264.91385,254.05785
2022-06-08 10:50,278.90878,267.7541,264.888,254.03804
2022-06-08 11:00,278.94083,267.7823,264.91586,254.05937
2022-06-08 11:10,278.94025,267.7818,264.91537,254.059
2022-06-08 11:20,278.90686,267.75238,264.88632,254.03676
2022-06-08 11:30,278.9247,267.76813,264.90182,254.04865
2022-06-08 11:40,278.90863,267.75397,264.88785,254.03795
2022-06-08 11:50,278.90753,267.753,264.8869,254.03722
2022-06-08 12:00,278.90625,267.7519,264.8858,254.03636
2022-06-08 12:10,278.9063,267.7519,264.88583,254.03639
2022-06-08 12:20,278.91714,267.76144,264.89526,254.0436
2022-06-08 12:30,278.90976,267.75494,264.88882,254.03868
2022-06-08 12:40,278.9069,267.75244,264.88635,254.03679
2022-06-08 12:50,278.9079,267.7533,264.8872,254.03746
2022-06-08 13:00,278.90762,267.75308,264.887,254.03728
2022-06-08 13:10,278.90863,267.75397,264.88785,254.03793
2022-06-08 13:20,278.90875,267.7541,264.88797,254.03802
2022-06-08 13:30,278.9145,267.75916,264.89297,254.04192
2022-06-08 13:40,278.94684,267.78876,264.92154,254.06502
2022-06-08 13:50,278.92648,267.76965,264.90338,254.04982
2022-06-08 14:00,278.93393,267.77625,264.90988,254.0548
2022-06-08 14:10,278.93613,267.77817,264.91177,254.05624
2022-06-08 14:20,278.9321,267.7746,264.90826,254.05357
2022-06-08 14:30,278.93475,267.77698,264.91058,254.05534
2022-06-08 14:40,278.9289,267.7718,264.9055,254.05144
2022-06-08 14:50,278.92624,267.76947,264.90317,254.04967
2022-06-08 15:00,279.11984,267.93988,265.0716,254.17859
2022-06-08 15:10,279.73322,268.4798,265.60516,254.587
2022-06-08 15:20,284.99442,273.1111,270.18204,258.09033
2022-06-08 15:30,285.72104,273.75073,270.81415,258.5742
2022-06-08 15:40,284.4021,272.58972,269.66678,257.69592
2022-06-08 15:50,281.7463,270.2519,267.35638,255.92738
2022-06-08 16:00,280.93668,269.54102,266.64362,255.34496
2022-06-08 16:10,279.7139,268.4629,265.5879,254.57181
2022-06-08 16:20,279.32184,268.11768,265.2473,254.31308
2022-06-08 16:30,279.40588,268.19168,265.32043,254.36906
2022-06-08 16:40,279.90848,268.6341,265.75766,254.70372
2022-06-08 16:50,279.0068,267.84036,264.97327,254.1033
2022-06-08 17:00,279.05664,267.88425,265.0166,254.13649
2022-06-08 17:10,279.05728,267.8848,265.01715,254.13692
2022-06-08 17:20,279.1315,267.95013,265.08176,254.18636
2022-06-08 17:30,279.30814,268.10565,265.2354,254.30397
2022-06-08 17:40,279.16315,267.978,265.10928,254.20741
2022-06-08 17:50,279.09415,267.91724,265.04922,254.16145
2022-06-08 18:00,279.42117,268.20514,265.33374,254.37923
2022-06-08 18:10,279.5383,268.30826,265.43564,254.45723
2022-06-08 18:20,279.484,268.26044,265.3884,254.42107
2022-06-08 18:30,279.44846,268.22916,265.35748,254.39742
2022-06-08 18:40,279.04605,267.8749,265.0074,254.12944
2022-06-08 18:50,279.27832,268.07938,265.20944,254.2841
2022-06-08 19:00,279.23868,268.04446,265.17496,254.2577
2022-06-08 19:10,278.9276,267.7707,264.9044,254.05058
2022-06-08 19:20,278.99622,267.83105,264.96405,254.09627
2022-06-08 19:30,279.0043,267.83817,264.9711,254.10164
2022-06-08 19:40,291.30966,279.97632,278.99765,271.72693
2022-06-08 19:50,278.89313,267.74075,264.8758,254.02913
2022-06-08 20:00,279.01605,267.84894,264.98273,254.11098
2022-06-08 20:10,279.00043,267.8352,264.96915,254.10059
2022-06-08 20:20,279.00446,267.83875,264.97263,254.10326
2022-06-08 20:30,279.00388,267.83823,264.97214,254.10287
2022-06-08 20:40,278.99854,267.83353,264.96747,254.09932
2022-06-08 20:50,278.9174,267.7621,264.89688,254.04529
2022-06-08 21:00,278.9919,267.8277,264.96173,254.09491
2022-06-08 21:10,278.95126,267.7919,264.92633,254.06783
2022-06-08 21:20,278.94345,267.78503,264.91956,254.06264
2022-06-08 21:30,278.90717,267.75308,264.888,254.03847
2022-06-08 21:40,278.941,267.78287,264.91742,254.061
2022-06-08 21:50,278.93912,267.78122,264.91577,254.05974
2022-06-08 22:00,278.90558,267.75168,264.8866,254.03741
2022-06-08 22:10,278.94113,267.783,264.91754,254.06108
2022-06-08 22:20,278.9369,267.77927,264.91385,254.05827
2022-06-08 22:30,278.90686,267.75284,264.88773,254.03828
2022-06-08 22:40,278.9393,267.78137,264.91595,254.05988
2022-06-08 22:50,278.93878,267.78094,264.9155,254.05952
2022-06-08 23:00,278.94003,267.782,264.91656,254.06035
2022-06-08 23:10,278.9344,267.77707,264.91168,254.0566
2022-06-08 23:20,278.93387,267.7766,264.91122,254.05626
2022-06-08 23:30,278.93384,267.77658,264.9112,254.05623
2022-06-08 23:40,278.9284,267.7718,264.9065,254.05263
2022-06-08 23:50,278.9252,267.76898,264.9037,254.05049
2022-06-09 00:00,278.9213,267.76556,264.9003,254.0479
2022-06-09 00:10,278.90057,267.7473,264.88226,254.03409
2022-06-09 00:20,278.92078,267.76508,264.89984,254.04753
2022-06-09 00:30,278.9212,267.76544,264.9002,254.0478
2022-06-09 00:40,278.92166,267.76584,264.9006,254.04811
2022-06-09 00:50,278.92078,267.76508,264.8998,254.04753
2022-06-09 01:00,278.93497,267.77756,264.91217,254.05699
2022-06-09 01:10,278.93567,267.77817,264.91278,254.05745
2022-06-09 01:20,278.93683,267.7792,264.9138,254.05821
2022-06-09 01:30,278.92612,267.76978,264.90448,254.05109
2022-06-09 01:40,278.92517,267.76892,264.90366,254.05046
2022-06-09 01:50,278.92847,267.77185,264.90652,254.05266
2022-06-09 02:00,278.9297,267.77292,264.9076,254.05348
2022-06-09 02:10,278.9272,267.77072,264.90543,254.0518
2022-06-09 02:20,278.92642,267.77005,264.90475,254.0513
2022-06-09 02:30,278.90237,267.74887,264.88382,254.03528
2022-06-09 02:40,278.92807,267.7715,264.9062,254.0524
2022-06-09 02:50,278.92868,267.77203,264.9067,254.05281
2022-06-09 03:00,278.90338,267.74976,264.8847,254.03596
2022-06-09 03:10,278.9301,267.77332,264.90796,254.05376
2022-06-09 03:20,278.94678,267.78796,264.92245,254.06487
2022-06-09 03:30,278.94986,267.79068,264.92514,254.06691
2022-06-09 03:40,278.95554,267.7957,264.93008,254.0707
2022-06-09 03:50,278.93802,267.78027,264.91483,254.05902
2022-06-09 04:00,278.96356,267.80276,264.93707,254.07603
2022-06-09 04:10,278.97507,267.81287,264.94705,254.0837
2022-06-09 04:20,278.95526,267.79544,264.92984,254.07051
2022-06-09 04:30,278.98145,267.81848,264.9526,254.08794
2022-06-09 04:40,278.95663,267.79663,264.93103,254.07143
2022-06-09 04:50,278.91235,267.7577,264.89252,254.04195
2022-06-09 05:00,278.96057,267.8001,264.93445,254.07402
2022-06-09 05:10,278.9611,267.80057,264.9349,254.07439
2022-06-09 05:20,278.96323,267.80243,264.93674,254.07579
2022-06-09 05:30,278.91394,267.75906,264.8939,254.04298
2022-06-09 05:40,278.9668,267.80557,264.93985,254.07817
2022-06-09 05:50,278.96786,267.80655,264.9408,254.0789
2022-06-09 06:00,279.00497,267.83917,264.97308,254.10359
2022-06-09 06:10,278.96658,267.80542,264.9397,254.07805
2022-06-09 06:20,279.00952,267.8432,264.97705,254.10664
2022-06-09 06:30,278.97894,267.81628,264.95044,254.08627
2022-06-09 06:40,279.01575,267.8487,264.98245,254.11076
2022-06-09 06:50,278.9842,267.8209,264.95502,254.08977
2022-06-09 07:00,278.98508,267.82172,264.95578,254.09036
2022-06-09 07:10,278.98257,267.8195,264.9536,254.0887
2022-06-09 07:20,278.98627,267.82272,264.95682,254.09114
2022-06-09 07:30,278.97577,267.81348,264.94766,254.08412
2022-06-09 07:40,278.97256,267.81067,264.94492,254.08202
2022-06-09 07:50,278.96793,267.80658,264.94086,254.07892
2022-06-09 08:00,278.96756,267.80624,264.94052,254.07866
2022-06-09 08:10,278.9307,267.7738,264.90848,254.05412
2022-06-09 08:20,278.97015,267.80856,264.9428,254.0804
2022-06-09 08:30,278.96655,267.80536,264.93967,254.07799
2022-06-09 08:40,279.2214,268.0297,265.16135,254.2477
2022-06-09 08:50,279.12955,267.94885,265.08148,254.18654
2022-06-09 09:00,278.94586,267.78717,264.92166,254.06422
2022-06-09 09:10,278.9656,267.80457,264.93878,254.07755
2022-06-09 09:20,278.906,267.7524,264.88666,254.03914
2022-06-09 09:30,278.90753,267.75366,264.88812,254.03973
2022-06-09 09:40,278.91208,267.75745,264.89258,254.04115
2022-06-09 09:50,278.9658,267.80472,264.93927,254.07692
2022-06-09 10:00,278.96872,267.8073,264.94183,254.07887
2022-06-09 10:10,278.97235,267.8105,264.945,254.0813
2022-06-09 10:20,278.98438,267.82108,264.95544,254.08928
2022-06-09 10:30,278.98553,267.82208,264.95645,254.09007
2022-06-09 10:40,278.98547,267.82205,264.95642,254.09004
2022-06-09 10:50,279.0345,267.86517,264.99902,254.12267
2022-06-09 11:00,278.9709,267.8092,264.9437,254.0803
2022-06-09 11:10,278.9345,267.77716,264.91205,254.05608
2022-06-09 11:20,278.93317,267.776,264.91092,254.05519
2022-06-09 11:30,278.92548,267.76923,264.9042,254.05008
2022-06-09 11:40,278.9213,267.76556,264.90057,254.04729
2022-06-09 11:50,278.92178,267.76596,264.90097,254.0476
2022-06-09 12:00,278.91574,267.76068,264.89575,254.0436
2022-06-09 12:10,278.9017,267.74832,264.88354,254.03426
2022-06-09 12:20,278.90274,267.7492,264.88443,254.03494
2022-06-09 12:30,278.92715,267.77072,264.90567,254.0512
2022-06-09 12:40,278.9249,267.7687,264.9037,254.04968
2022-06-09 12:50,278.92413,267.76804,264.90305,254.04918
2022-06-09 13:00,278.903,267.74945,264.88467,254.03513
2022-06-09 13:10,278.93283,267.7757,264.9106,254.05498
2022-06-09 13:20,278.91385,267.75897,264.89407,254.04233
2022-06-09 13:30,278.9033,267.7497,264.88492,254.0353
2022-06-09 13:40,278.9042,267.7505,264.8857,254.0359
2022-06-09 13:50,278.91147,267.7569,264.89203,254.04076
2022-06-09 14:00,278.90253,267.74905,264.88425,254.03484
2022-06-09 14:10,281.93524,270.59515,267.59842,256.27505
2022-06-09 14:20,280.04825,268.82108,265.90738,254.88216
2022-06-09 14:30,279.0624,267.9007,265.02844,254.15257
2022-06-09 14:40,278.91086,267.75687,264.8917,254.04105
2022-06-09 14:50,279.59668,268.39642,265.50266,254.54875
2022-06-09 15:00,278.90482,267.75104,264.88623,254.03633
2022-06-09 15:10,278.93494,267.77756,264.91245,254.05638
2022-06-09 15:20,278.9425,267.7842,264.919,254.06142
2022-06-09 15:30,278.93976,267.7818,264.91663,254.05959
2022-06-09 15:40,278.9376,267.77988,264.91473,254.05814
2022-06-09 15:50,278.92844,267.77185,264.9068,254.05205
2022-06-09 16:00,279.28394,268.08478,265.21603,254.28877
2022-06-09 16:10,279.40204,268.18875,265.3188,254.36742
2022-06-09 16:20,280.96976,269.5688,266.6826,255.41133
2022-06-09 16:30,288.36276,276.07678,273.114,260.33444
2022-06-09 16:40,283.95764,272.1989,269.28183,257.40088
2022-06-09 16:50,279.6518,268.4086,265.53604,254.5337
2022-06-09 17:00,279.54846,268.31763,265.44617,254.46492
2022-06-09 17:10,279.14694,267.96417,265.0969,254.19756
2022-06-09 17:20,279.10254,267.9251,265.05823,254.16798
2022-06-09 17:30,278.92523,267.769,264.904,254.04991
2022-06-09 17:40,278.93808,267.78033,264.9152,254.05849
2022-06-09 17:50,278.99246,267.8282,264.9625,254.09468
2022-06-09 18:00,279.0239,267.85587,264.9898,254.11562
2022-06-09 18:10,279.00696,267.84094,264.9751,254.10432
2022-06-09 18:20,279.3294,268.12482,265.2556,254.31905
2022-06-09 18:30,279.06818,267.89487,265.02835,254.1451
2022-06-09 18:40,279.20044,268.0113,265.1434,254.23317
2022-06-09 18:50,279.12833,267.9478,265.0807,254.18517
2022-06-09 19:00,279.16736,267.98218,265.11462,254.21115
2022-06-09 19:10,279.4549,268.2353,265.36478,254.40262
2022-06-09 19:20,279.089,267.91315,265.04645,254.15895
2022-06-09 19:30,279.2223,268.03052,265.1624,254.24773
2022-06-09 19:40,278.9551,267.79532,264.93,254.06981
2022-06-09 19:50,278.94083,267.78278,264.91757,254.06032
2022-06-09 20:00,291.20743,279.8981,278.95145,271.6996
2022-06-09 20:10,278.842,267.70892,264.87433,254.04027
2022-06-09 20:20,279.00055,267.8485,265.01227,254.14586
2022-06-09 20:30,279.01346,267.85986,265.0235,254.15445
2022-06-09 20:40,279.06366,267.90405,265.06717,254.18788
2022-06-09 20:50,279.12347,267.9567,265.1192,254.2277
2022-06-09 21:00,279.0131,267.85953,265.0232,254.15419
2022-06-09 21:10,279.0769,267.9157,265.0787,254.1967
2022-06-09 21:20,279.04422,267.88693,265.05026,254.17494
2022-06-09 21:30,291.27676,279.9611,279.0135,271.75345
2022-06-09 21:40,278.8414,267.70853,264.8743,254.04037
2022-06-09 21:50,279.0783,267.91708,265.08038,254.19814
2022-06-09 22:00,279.0618,267.90253,265.06604,254.18713
2022-06-09 22:10,278.94888,267.80316,264.9678,254.11195
2022-06-09 22:20,278.92688,267.78378,264.94867,254.0973
2022-06-09 22:30,278.8564,267.72177,264.88736,254.05038
2022-06-09 22:40,278.8932,267.75415,264.91937,254.07487
2022-06-09 22:50,278.89523,267.75592,264.92114,254.07623
2022-06-09 23:00,278.8954,267.75604,264.92126,254.07632
2022-06-09 23:10,278.89496,267.75568,264.9209,254.07603
2022-06-09 23:20,278.85553,267.72098,264.8866,254.04979
2022-06-09 23:30,278.90958,267.76855,264.9336,254.08577
2022-06-09 23:40,278.90842,267.76752,264.93262,254.085
2022-06-09 23:50,278.88095,267.74335,264.90872,254.06673
2022-06-10 00:00,278.87735,267.74017,264.90558,254.06432
2022-06-10 00:10,278.87634,267.73932,264.90472,254.06364
2022-06-10 00:20,278.85336,267.71906,264.8847,254.04834
2022-06-10 00:30,278.88147,267.7438,264.90915,254.06706
2022-06-10 00:40,278.88046,267.74292,264.9083,254.06639
2022-06-10 00:50,278.8765,267.73944,264.90485,254.06375
2022-06-10 01:00,278.8808,267.74323,264.90857,254.0666
2022-06-10 01:10,278.8834,267.74548,264.91083,254.06833
2022-06-10 01:20,278.9003,267.76038,264.92554,254.0796
2022-06-10 01:30,278.89978,267.75995,264.9251,254.07927
2022-06-10 01:40,278.8855,267.74734,264.91266,254.06975
2022-06-10 01:50,278.88797,267.7495,264.9148,254.07138
2022-06-10 02:00,278.88626,267.74802,264.91333,254.07024
2022-06-10 02:10,278.88815,267.7497,264.91498,254.0715
2022-06-10 02:20,278.88763,267.74924,264.91452,254.07117
2022-06-10 02:30,278.88443,267.74643,264.91174,254.06905
2022-06-10 02:40,278.85147,267.7174,264.88306,254.04707
2022-06-10 02:50,278.87888,267.74152,264.9069,254.06532
2022-06-10 03:00,278.88177,267.74408,264.90942,254.06726
2022-06-10 03:10,278.87997,267.7425,264.90787,254.06607
2022-06-10 03:20,278.85318,267.7189,264.88455,254.04822
2022-06-10 03:30,278.89413,267.75494,264.92017,254.07549
2022-06-10 03:40,278.88174,267.74405,264.9094,254.06725
2022-06-10 03:50,278.89566,267.75632,264.9215,254.07652
2022-06-10 04:00,278.9026,267.7624,264.92752,254.08113
2022-06-10 04:10,278.89133,267.7525,264.91772,254.07362
2022-06-10 04:20,278.91342,267.77194,264.93695,254.08833
2022-06-10 04:30,278.89484,267.75555,264.92078,254.07596
2022-06-10 04:40,278.91577,267.77402,264.939,254.0899
2022-06-10 04:50,278.90012,267.76022,264.92538,254.07948
2022-06-10 05:00,278.89938,267.75958,264.92474,254.079
2022-06-10 05:10,278.85794,267.7231,264.8887,254.0514
2022-06-10 05:20,278.90393,267.76358,264.92868,254.08202
2022-06-10 05:30,278.90475,267.7643,264.9294,254.08257
2022-06-10 05:40,278.90576,267.7652,264.9303,254.08324
2022-06-10 05:50,278.8599,267.7248,264.89038,254.05269
2022-06-10 06:00,278.9069,267.7662,264.93127,254.084
2022-06-10 06:10,278.90576,267.7652,264.9303,254.08324
2022-06-10 06:20,278.93338,267.7895,264.9543,254.10162
2022-06-10 06:30,278.90616,267.76556,264.93063,254.08351
2022-06-10 06:40,278.9398,267.79514,264.95987,254.10588
2022-06-10 06:50,278.92065,267.77832,264.94324,254.09315
2022-06-10 07:00,278.92194,267.77942,264.94437,254.09401
2022-06-10 07:10,278.95255,267.80637,264.97098,254.11438
2022-06-10 07:20,278.93045,267.78693,264.95175,254.09967
2022-06-10 07:30,278.9275,267.7843,264.9492,254.0977
2022-06-10 07:40,278.9315,267.78784,264.95267,254.10036
2022-06-10 07:50,278.9325,267.78873,264.95355,254.10103
2022-06-10 08:00,278.91928,267.7771,264.94205,254.09224
2022-06-10 08:10,278.91357,267.77206,264.93707,254.08842
2022-06-10 08:20,278.86276,267.72733,264.89288,254.0546
2022-06-10 08:30,279.1187,267.95267,265.11557,254.22505
2022-06-10 08:40,279.12732,267.96024,265.12305,254.23077
2022-06-10 08:50,279.1719,267.99948,265.16183,254.26047
2022-06-10 09:00,279.07547,267.91458,265.0779,254.19624
2022-06-10 09:10,279.17642,268.00342,265.1657,254.26344
2022-06-10 09:20,280.455,269.1988,266.3056,255.21375
2022-06-10 09:30,278.99094,267.8446,265.0063,254.14613
2022-06-10 09:40,279.08344,267.92773,265.0875,254.21004
2022-06-10 09:50,279.0703,267.9162,265.07608,254.20131
2022-06-10 10:00,279.09485,267.9378,265.0974,254.21764
2022-06-10 10:10,278.9987,267.85318,265.01376,254.15363
2022-06-10 10:20,279.14258,267.97983,265.13895,254.24944
2022-06-10 10:30,279.15332,267.98926,265.1483,254.25658
2022-06-10 10:40,279.17886,268.01178,265.1705,254.2736
2022-06-10 10:50,279.2126,268.04144,265.19983,254.29604
2022-06-10 11:00,279.1394,267.97705,265.13617,254.24733
2022-06-10 11:10,279.05518,267.9029,265.0629,254.19124
2022-06-10 11:20,279.1768,268.00995,265.1687,254.2722
2022-06-10 11:30,279.13272,267.97113,265.13037,254.24287
2022-06-10 11:40,279.142,267.9793,265.13843,254.24904
2022-06-10 11:50,286.02097,274.7768,273.0098,264.18924
2022-06-10 12:00,278.96118,267.82013,264.9811,254.12863
2022-06-10 12:10,278.98032,267.83698,264.99777,254.14137
2022-06-10 12:20,278.99246,267.8477,265.00836,254.14948
2022-06-10 12:30,278.96762,267.8258,264.98672,254.13293
2022-06-10 12:40,278.99133,267.84668,265.0074,254.14873
2022-06-10 12:50,278.9925,267.8477,265.00836,254.14949
2022-06-10 13:00,278.99374,267.84882,265.00946,254.15033
2022-06-10 13:10,278.99042,267.8459,265.0066,254.14812
2022-06-10 13:20,278.971,267.8288,264.9897,254.1352
2022-06-10 13:30,278.97803,267.83496,264.9958,254.13985
2022-06-10 13:40,278.96274,267.82153,264.98248,254.12968
2022-06-10 13:50,278.9699,267.82782,264.9887,254.13445
2022-06-10 14:00,278.97763,267.83463,264.99545,254.1396
2022-06-10 14:10,278.9688,267.82684,264.98776,254.13371
2022-06-10 14:20,278.96866,267.82672,264.98764,254.13362
2022-06-10 14:30,278.9676,267.8258,264.98672,254.13292
2022-06-10 14:40,278.96637,267.8247,264.98566,254.1321
2022-06-10 14:50,282.90582,271.4982,268.49377,257.04755
2022-06-10 15:00,279.27716,268.11453,265.26242,254.36214
2022-06-10 15:10,279.04236,267.89554,265.0533,254.18828
2022-06-10 15:20,278.96255,267.82138,264.98233,254.1296
2022-06-10 15:30,278.9751,267.8324,264.99326,254.13792
2022-06-10 15:40,278.96854,267.8266,264.98752,254.13353
2022-06-10 15:50,278.96848,267.82657,264.9875,254.1335
2022-06-10 16:00,278.96875,267.8268,264.98773,254.13368
2022-06-10 16:10,278.9717,267.8294,264.9903,254.13564
2022-06-10 16:20,278.98776,267.84354,265.00424,254.14633
2022-06-10 16:30,278.9798,267.83655,264.9973,254.14104
2022-06-10 16:40,279.00705,267.86053,265.02103,254.15918
2022-06-10 16:50,278.98557,267.8416,265.00235,254.14488
2022-06-10 17:00,278.9915,267.8468,265.0075,254.14882
2022-06-10 17:10,278.9946,267.84958,265.01022,254.1509
2022-06-10 17:20,279.01816,267.8703,265.0307,254.16658
2022-06-10 17:30,282.45572,271.07755,268.09262,256.7131
2022-06-10 17:40,279.06387,267.91052,265.07047,254.19702
2022-06-10 17:50,279.27798,268.09903,265.2567,254.3396
2022-06-10 18:00,279.60092,268.3833,265.53766,254.55464
2022-06-10 18:10,279.31833,268.13452,265.29184,254.36647
2022-06-10 18:20,279.02487,267.87622,265.03653,254.17105
2022-06-10 18:30,279.03546,267.88553,265.04575,254.17809
2022-06-10 18:40,278.97336,267.83087,264.99173,254.13675
2022-06-10 18:50,278.9763,267.83344,264.9943,254.1387
2022-06-10 19:00,278.9813,267.83783,264.99863,254.14203
2022-06-10 19:10,278.9847,267.84085,265.0016,254.1443
2022-06-10 19:20,278.96945,267.82742,264.9883,254.13414
2022-06-10 19:30,278.9957,267.85052,265.01117,254.15163
2022-06-10 19:40,279.02872,267.87958,265.0399,254.1736
2022-06-10 19:50,278.97073,267.82855,264.98944,254.135
2022-06-10 20:00,279.0147,267.86725,265.0277,254.16429
2022-06-10 20:10,278.9676,267.8258,264.98672,254.13292
2022-06-10 20:20,279.0078,267.8612,265.0217,254.1597
2022-06-10 20:30,278.98376,267.84003,265.00076,254.14368
2022-06-10 20:40,278.9954,267.85028,265.0109,254.15143
2022-06-10 20:50,278.9863,267.84222,265.00296,254.14536
2022-06-10 21:00,279.0039,267.85776,265.0183,254.15709
2022-06-10 21:10,278.98462,267.8408,265.00153,254.14426
2022-06-10 21:20,278.98508,267.8412,265.00192,254.14455
2022-06-10 21:30,278.987,267.84286,265.0036,254.14583
2022-06-10 21:40,278.9911,267.84647,265.00714,254.14854
2022-06-10 21:50,278.99536,267.85025,265.01086,254.15141
2022-06-10 22:00,278.99847,267.85297,265.01358,254.15347
2022-06-10 22:10,278.9996,267.85397,265.01456,254.15424
2022-06-10 22:20,278.99844,267.85297,265.01355,254.15346
2022-06-10 22:30,278.97043,267.82828,264.98917,254.13478
2022-06-10 22:40,278.99625,267.851,265.01163,254.152
2022-06-10 22:50,278.98947,267.84503,265.00574,254.14748
2022-06-10 23:00,278.9892,267.84482,265.00552,254.1473
2022-06-10 23:10,278.96906,267.8271,264.988,254.1339
2022-06-10 23:20,279.02844,267.87936,265.03964,254.17343
2022-06-10 23:30,279.02188,267.87357,265.03394,254.16905
2022-06-10 23:40,279.0258,267.877,265.03732,254.17165
2022-06-10 23:50,279.0202,267.8721,265.03247,254.16795
2022-06-11 00:00,279.01837,267.87048,265.03088,254.16673
2022-06-11 00:10,279.01993,267.87186,265.03223,254.16776
2022-06-11 00:20,279.00357,267.85745,265.018,254.15688
2022-06-11 00:30,279.00745,267.86087,265.02136,254.15944
2022-06-11 00:40,279.00464,267.8584,265.01895,254.15758
2022-06-11 00:50,279.00314,267.85706,265.01764,254.15657
2022-06-11 01:00,278.9983,267.8528,265.01343,254.15337
2022-06-11 01:10,279.0175,267.8697,265.03012,254.16612
2022-06-11 01:20,279.01755,267.86975,265.03015,254.16617
2022-06-11 01:30,278.99905,267.85345,265.01407,254.15385
2022-06-11 01:40,278.9976,267.85217,265.0128,254.15288
2022-06-11 01:50,278.992,267.8473,265.00797,254.14917
2022-06-11 02:00,278.98972,267.84525,265.00595,254.14763
2022-06-11 02:10,278.9921,267.84735,265.00803,254.14923
2022-06-11 02:20,278.9922,267.84744,265.00812,254.14929
2022-06-11 02:30,278.98984,267.84537,265.00604,254.14772
2022-06-11 02:40,278.99026,267.84576,265.00644,254.14801
2022-06-11 02:50,278.96918,267.82718,264.9881,254.13396
2022-06-11 03:00,278.9903,267.84576,265.00647,254.14803
2022-06-11 03:10,278.9878,267.84357,265.00427,254.14635
2022-06-11 03:20,278.9874,267.8432,265.00394,254.14609
2022-06-11 03:30,279.00226,267.85632,265.01688,254.15599
2022-06-11 03:40,278.99146,267.8468,265.00748,254.14879
2022-06-11 03:50,278.99146,267.8468,265.00748,254.14879
2022-06-11 04:00,279.00717,267.86066,265.02115,254.15927
2022-06-11 04:10,278.9932,267.84833,265.009,254.14996
2022-06-11 04:20,279.01196,267.86484,265.0253,254.16246
2022-06-11 04:30,278.99777,267.85236,265.01297,254.15302
2022-06-11 04:40,279.01514,267.86765,265.02808,254.16457
2022-06-11 04:50,279.00287,267.85684,265.0174,254.1564
2022-06-11 05:00,279.02094,267.87274,265.0331,254.16844
2022-06-11 05:10,279.05048,267.89874,265.05884,254.18811
2022-06-11 05:20,279.06064,267.90768,265.06766,254.19487
2022-06-11 05:30,278.99426,267.84924,265.00992,254.15068
2022-06-11 05:40,279.11362,267.95435,265.11374,254.23015
2022-06-11 05:50,279.15085,267.9871,265.14612,254.25493
2022-06-11 06:00,279.14526,267.98218,265.14127,254.2512
2022-06-11 06:10,279.90054,268.64703,265.7983,254.75414
2022-06-11 06:20,281.31644,269.8934,267.03003,255.69695
2022-06-11 06:30,286.53217,274.48468,271.56732,259.16998
2022-06-11 06:40,286.03165,274.04407,271.1319,258.8367
2022-06-11 06:50,285.89453,273.9234,271.01263,258.74542
2022-06-11 07:00,286.22934,274.21814,271.3039,258.96835
2022-06-11 07:10,283.77878,272.06094,269.1721,257.33658
2022-06-11 07:20,280.87302,269.50308,266.6443,255.40169
2022-06-11 07:30,279.76233,268.5254,265.67807,254.66211
2022-06-11 07:40,279.1945,268.02554,265.1841,254.28387
2022-06-11 07:50,279.0893,267.93298,265.09262,254.21384
2022-06-11 08:00,279.09784,267.94046,265.10004,254.2195
2022-06-11 08:10,279.11902,267.95963,265.11887,254.23195
2022-06-11 08:20,281.47897,270.11374,267.34058,255.60071
2022-06-11 08:30,279.96936,269.13153,265.52576,258.04382
2022-06-11 08:40,284.7376,273.3289,269.67377,261.2189
2022-06-11 08:50,281.29663,270.2999,266.6804,258.9276
2022-06-11 09:00,268.00198,259.00513,257.91446,255.26854
2022-06-11 09:10,279.53818,268.3946,265.00748,255.94786
2022-06-11 09:20,295.511,282.50858,278.6492,265.2878
2022-06-11 09:30,291.16605,278.76227,274.49832,260.49643
2022-06-11 09:40,291.83096,279.35938,275.02075,260.65283
2022-06-11 09:50,291.82318,279.35257,275.014,260.64764
2022-06-11 10:00,291.91296,279.4316,275.0921,260.70743
2022-06-11 10:10,291.86618,279.39227,275.05222,260.6788
2022-06-11 10:20,291.7123,279.25528,274.9177,260.57422
2022-06-11 10:30,279.58124,268.43326,265.04294,255.96626
2022-06-11 10:40,280.3333,269.09485,265.6993,256.47775
2022-06-11 10:50,280.48602,269.2293,265.83215,256.57944
2022-06-11 11:00,281.4109,270.0434,266.63672,257.19528
2022-06-11 11:10,280.4251,269.19952,265.83984,256.71118
