ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-13 11:30,311.62543,300.2476,298.0608,0.0
2022-06-13 11:40,310.72623,299.40802,297.21588,0.0
2022-06-13 11:50,310.30283,299.01282,296.81775,0.0
2022-06-13 12:00,310.10733,298.831,296.63174,0.0
2022-06-13 12:10,309.66553,298.42053,296.21027,0.0
2022-06-13 12:20,308.03333,296.90417,294.65308,0.0
2022-06-13 12:30,304.13544,293.28287,290.9343,0.0
2022-06-13 12:40,295.74234,285.4853,282.92682,0.0
2022-06-13 12:50,295.578,285.33264,282.77005,0.0
2022-06-13 13:00,296.05493,285.77573,283.22507,0.0
2022-06-13 13:10,291.4112,281.4615,278.79468,0.0
2022-06-13 13:20,289.85907,280.01953,277.3139,0.0
2022-06-13 13:30,298.67813,288.2128,285.72772,0.0
2022-06-13 13:40,285.90308,276.34424,273.53967,0.0
2022-06-13 13:50,301.1388,290.49884,288.07532,0.0
2022-06-13 14:00,288.55954,278.8122,276.0741,0.0
2022-06-13 14:10,296.37518,286.07324,283.53058,0.0
2022-06-13 14:20,285.62622,276.08704,273.27554,0.0
2022-06-13 14:30,292.0964,282.09808,279.44843,0.0
2022-06-13 14:40,287.09433,277.45093,274.67615,0.0
2022-06-13 14:50,285.22653,275.7157,272.89423,0.0
2022-06-13 15:00,287.44147,277.77344,275.0074,0.0
2022-06-13 15:10,286.7303,277.11273,274.32886,0.0
2022-06-13 15:20,287.07724,277.43506,274.65985,0.0
2022-06-13 15:30,289.7017,279.8733,277.16376,0.0
2022-06-13 15:40,284.64868,275.17883,272.3429,0.0
2022-06-13 15:50,290.1673,280.30585,277.60797,0.0
2022-06-13 16:00,283.49655,274.10846,271.2437,0.0
2022-06-13 16:10,286.62314,277.01318,274.22665,0.0
2022-06-13 16:20,283.6176,274.22095,271.35925,0.0
2022-06-13 16:30,284.06235,274.6341,271.7835,0.0
2022-06-13 16:40,283.2106,273.84277,270.9709,0.0
2022-06-13 16:50,284.15683,274.72192,271.87366,0.0
2022-06-13 17:00,283.48416,274.09695,271.2319,0.0
2022-06-13 17:10,282.9072,273.5609,270.68146,0.0
2022-06-13 17:20,282.9194,273.57227,270.6931,0.0
2022-06-13 17:30,282.8868,273.542,270.662,0.0
2022-06-13 17:40,282.8703,273.5266,270.64624,0.0
2022-06-13 17:50,282.85806,273.51526,270.63458,0.0
2022-06-13 18:00,282.8576,273.51486,270.63416,0.0
2022-06-13 18:10,282.8543,273.51178,270.63098,0.0
2022-06-13 18:20,282.9678,273.61725,270.73926,0.0
2022-06-13 18:30,283.05472,273.698,270.8222,0.0
2022-06-13 18:40,283.2297,273.86053,270.98914,0.0
2022-06-13 18:50,283.3442,273.96692,271.0984,0.0
2022-06-13 19:00,283.06528,273.7078,270.83228,0.0
2022-06-13 19:10,291.58514,285.7316,284.93756,0.0
2022-06-13 19:20,255.36197,252.00128,251.44656,0.0
2022-06-13 19:30,316.52145,308.8985,308.7281,0.0
2022-06-13 19:40,304.88876,298.09122,297.62988,0.0
2022-06-13 19:50,318.7034,310.9256,310.80978,0.0
2022-06-13 20:00,318.70786,310.92975,310.81393,0.0
2022-06-13 20:10,319.416,311.59094,311.47937,0.0
2022-06-13 20:20,325.3282,317.11136,317.03363,0.0
2022-06-13 20:30,321.1065,309.1004,306.9679,0.0
2022-06-13 20:40,330.29468,317.67975,315.59985,0.0
2022-06-13 20:50,319.82303,307.90198,305.7621,0.0
2022-06-13 21:00,327.21786,314.8068,312.7093,0.0
2022-06-13 21:10,310.701,299.38464,297.1916,0.0
2022-06-13 21:20,310.35406,299.0606,296.86597,0.0
2022-06-13 21:30,309.32532,298.1045,295.88568,0.0
2022-06-13 21:40,299.4221,288.90393,286.4375,0.0
2022-06-13 21:50,295.59927,285.35242,282.79034,0.0
2022-06-13 22:00,292.47482,282.44965,279.80945,0.0
2022-06-13 22:10,291.34482,281.39984,278.73138,0.0
2022-06-13 22:20,293.63492,283.5274,280.91626,0.0
2022-06-13 22:30,304.37677,293.50708,291.16452,0.0
2022-06-13 22:40,297.47766,287.09753,284.58246,0.0
2022-06-13 22:50,298.3028,287.86407,285.36963,0.0
2022-06-13 23:00,292.5954,282.56168,279.9245,0.0
2022-06-13 23:10,306.1928,295.19427,292.89716,0.0
2022-06-13 23:20,291.36652,281.41998,278.75208,0.0
2022-06-13 23:30,301.05872,290.42444,287.99893,0.0
2022-06-13 23:40,288.52252,278.77777,276.03876,0.0
2022-06-13 23:50,294.47812,284.3108,281.7207,0.0
2022-06-14 00:00,285.96957,276.406,273.60312,0.0
2022-06-14 00:10,290.8107,280.90363,278.2218,0.0
2022-06-14 00:20,284.17688,274.74054,271.89282,0.0
2022-06-14 00:30,283.94528,274.52533,271.6718,0.0
2022-06-14 00:40,283.81705,274.4062,271.5495,0.0
2022-06-14 00:50,283.71368,274.31018,271.45087,0.0
2022-06-14 01:00,283.599,274.20364,271.34146,0.0
2022-06-14 01:10,283.95206,274.53168,271.67828,0.0
2022-06-14 01:20,283.81262,274.4021,271.54526,0.0
2022-06-14 01:30,283.38086,274.00098,271.13336,0.0
2022-06-14 01:40,284.25137,274.8097,271.96387,0.0
2022-06-14 01:50,283.5566,274.16425,271.30103,0.0
2022-06-14 02:00,283.65283,274.25366,271.39282,0.0
2022-06-14 02:10,283.05743,273.7005,270.82477,0.0
2022-06-14 02:20,283.23672,273.86707,270.99585,0.0
2022-06-14 02:30,282.99405,273.6416,270.76428,0.0
2022-06-14 02:40,282.8866,273.54178,270.6618,0.0
2022-06-14 02:50,282.86966,273.52606,270.64563,0.0
2022-06-14 03:00,282.80774,273.4685,270.58655,0.0
2022-06-14 03:10,282.78336,273.44586,270.5633,0.0
2022-06-14 03:20,282.77475,273.43787,270.5551,0.0
2022-06-14 03:30,282.74362,273.40894,270.5254,0.0
2022-06-14 03:40,282.75912,273.42337,270.5402,0.0
2022-06-14 03:50,282.74045,273.406,270.52234,0.0
2022-06-14 04:00,282.7051,273.37317,270.48865,0.0
2022-06-14 04:10,282.73648,273.4023,270.51855,0.0
2022-06-14 04:20,282.73157,273.39777,270.51392,0.0
2022-06-14 04:30,282.7313,273.39752,270.5136,0.0
2022-06-14 04:40,282.7321,273.39825,270.51437,0.0
2022-06-14 04:50,282.71658,273.38385,270.49957,0.0
2022-06-14 05:00,282.71487,273.38223,270.49792,0.0
2022-06-14 05:10,282.71124,273.37885,270.4945,0.0
2022-06-14 05:20,282.70557,273.3736,270.48907,0.0
2022-06-14 05:30,282.70364,273.37183,270.48724,0.0
2022-06-14 05:40,282.69424,273.36307,270.47827,0.0
2022-06-14 05:50,282.69873,273.36725,270.48254,0.0
2022-06-14 06:00,282.69522,273.364,270.47922,0.0
2022-06-14 06:10,282.69403,273.36288,270.4781,0.0
2022-06-14 06:20,282.7087,273.37653,270.49207,0.0
2022-06-14 06:30,282.80023,273.46155,270.5794,0.0
2022-06-14 06:40,282.7961,273.4577,270.57547,0.0
2022-06-14 06:50,283.90048,274.4837,271.6291,0.0
2022-06-14 07:00,292.2581,286.35678,285.5796,0.0
2022-06-14 07:10,292.64307,286.71445,285.94684,0.0
2022-06-14 07:20,292.71887,286.78488,286.0192,0.0
2022-06-14 07:30,318.36218,310.60718,310.48138,0.0
2022-06-14 07:40,352.9965,340.51794,339.18146,0.0
2022-06-14 07:50,369.04965,355.4668,353.7934,0.0
2022-06-14 08:00,369.04968,355.46683,353.7934,0.0
2022-06-14 08:10,369.04968,355.46686,353.7934,0.0
2022-06-14 08:20,398.1543,381.39972,378.47668,0.0
2022-06-14 08:30,398.18143,381.42383,378.4997,0.0
2022-06-14 08:40,398.18143,381.4239,378.4997,0.0
2022-06-14 08:50,397.83777,381.13477,378.23242,0.0
2022-06-14 09:00,398.32257,380.71405,376.97696,0.0
2022-06-14 09:10,398.35788,380.74268,377.00226,0.0
2022-06-14 09:20,398.35788,380.74265,377.00226,0.0
2022-06-14 09:30,389.86963,368.75113,362.93527,0.0
2022-06-14 09:40,360.81946,342.8668,338.29822,0.0
2022-06-14 09:50,360.8147,342.86255,338.29416,0.0
2022-06-14 10:00,360.8147,342.86255,338.29416,0.0
2022-06-14 10:10,360.8147,342.86255,338.29416,0.0
2022-06-14 10:20,360.8147,342.86255,338.29416,0.0
2022-06-14 10:30,360.8147,342.86255,338.29416,0.0
2022-06-14 10:40,360.8147,342.86255,338.29416,0.0
2022-06-14 10:50,360.81467,342.86252,338.29413,0.0
2022-06-14 11:00,360.81424,342.86215,338.29382,0.0
2022-06-14 11:10,360.7802,342.8346,338.26944,0.0
2022-06-14 11:20,335.80023,322.59464,320.36487,0.0
2022-06-14 11:30,333.97156,321.11298,319.05414,0.0
2022-06-14 11:40,333.97156,321.11298,319.05414,0.0
2022-06-14 11:50,333.97156,321.11298,319.05414,0.0
2022-06-14 12:00,333.97156,321.11298,319.05414,0.0
2022-06-14 12:10,333.97156,321.11298,319.05414,0.0
2022-06-14 12:20,333.96378,321.1057,319.0468,0.0
2022-06-14 12:30,333.93384,321.07782,319.0185,0.0
2022-06-14 12:40,329.66028,317.08746,315.00366,0.0
2022-06-14 12:50,312.89413,301.43246,299.252,0.0
2022-06-14 13:00,324.65286,312.41174,310.29956,0.0
2022-06-14 13:10,310.22665,298.94226,296.7444,0.0
2022-06-14 13:20,311.12314,299.77863,297.5888,0.0
2022-06-14 13:30,310.2305,298.9455,296.74908,0.0
2022-06-14 13:40,309.99103,298.72296,296.5208,0.0
2022-06-14 13:50,308.591,297.42227,295.18512,0.0
2022-06-14 14:00,307.54404,296.4496,294.18628,0.0
2022-06-14 14:10,299.47028,288.94873,286.48346,0.0
2022-06-14 14:20,305.79065,294.82062,292.51343,0.0
2022-06-14 14:30,287.58728,277.90894,275.14648,0.0
2022-06-14 14:40,306.09476,295.10315,292.8036,0.0
2022-06-14 14:50,283.31,273.93515,271.06573,0.0
2022-06-14 15:00,292.5968,282.563,279.92584,0.0
2022-06-14 15:10,284.5303,275.06885,272.22998,0.0
2022-06-14 15:20,285.052,275.55353,272.72772,0.0
2022-06-14 15:30,283.99338,274.57,271.7177,0.0
2022-06-14 15:40,283.7639,274.3568,271.49878,0.0
2022-06-14 15:50,283.50177,274.1133,271.24872,0.0
2022-06-14 16:00,282.82242,273.48215,270.60052,0.0
2022-06-14 16:10,282.7726,273.4359,270.55304,0.0
2022-06-14 16:20,282.817,273.4771,270.5954,0.0
2022-06-14 16:30,282.74585,273.411,270.52753,0.0
2022-06-14 16:40,282.71005,273.37778,270.49335,0.0
2022-06-14 16:50,282.80432,273.46533,270.5833,0.0
2022-06-14 17:00,282.8012,273.46246,270.58032,0.0
2022-06-14 17:10,282.94315,273.5943,270.71576,0.0
2022-06-14 17:20,282.78442,273.44687,270.56433,0.0
2022-06-14 17:30,282.7276,273.39407,270.5101,0.0
2022-06-14 17:40,282.69604,273.36475,270.48,0.0
2022-06-14 17:50,282.7099,273.37762,270.49323,0.0
2022-06-14 18:00,282.69452,273.36334,270.47855,0.0
2022-06-14 18:10,282.69095,273.36005,270.47516,0.0
2022-06-14 18:20,282.6917,273.36072,270.47586,0.0
2022-06-14 18:30,282.6921,273.36108,270.47626,0.0
2022-06-14 18:40,282.69147,273.3605,270.47565,0.0
2022-06-14 18:50,282.69135,273.3604,270.47552,0.0
2022-06-14 19:00,282.69266,273.36163,270.47678,0.0
2022-06-14 19:10,282.70337,273.37155,270.487,0.0
2022-06-14 19:20,282.71442,273.38184,270.4975,0.0
2022-06-14 19:30,282.73532,273.40125,270.51746,0.0
2022-06-14 19:40,282.74042,273.40598,270.52234,0.0
2022-06-14 19:50,291.1427,285.32056,284.51544,0.0
2022-06-14 20:00,291.14233,285.3202,284.51508,0.0
2022-06-14 20:10,291.60388,285.749,284.9554,0.0
2022-06-14 20:20,296.08072,289.90814,289.22656,0.0
2022-06-14 20:30,318.39188,310.63617,310.51257,0.0
2022-06-14 20:40,318.55347,310.78632,310.66675,0.0
2022-06-14 20:50,318.71674,310.93805,310.8224,0.0
2022-06-14 21:00,319.85376,311.9997,311.89062,0.0
2022-06-14 21:10,335.54642,326.65247,326.6333,0.0
2022-06-14 21:20,321.31064,309.29102,307.15967,0.0
2022-06-14 21:30,329.74918,317.17038,315.0874,0.0
2022-06-14 21:40,323.89493,311.70407,309.58752,0.0
2022-06-14 21:50,319.845,307.9225,305.7827,0.0
2022-06-14 22:00,313.90305,302.37433,300.20044,0.0
2022-06-14 22:10,310.5558,299.24896,297.05554,0.0
2022-06-14 22:20,309.4659,298.2351,296.01984,0.0
2022-06-14 22:30,305.84143,294.8678,292.5619,0.0
2022-06-14 22:40,293.90497,283.77832,281.1739,0.0
2022-06-14 22:50,298.15134,287.7234,285.22516,0.0
2022-06-14 23:00,293.0914,283.02246,280.3977,0.0
2022-06-14 23:10,299.08414,288.58997,286.11508,0.0
2022-06-14 23:20,303.97113,293.1302,290.77753,0.0
2022-06-14 23:30,303.9628,293.1225,290.7696,0.0
2022-06-14 23:40,302.3315,291.60693,289.21326,0.0
2022-06-14 23:50,304.86496,293.96063,291.63028,0.0
2022-06-15 00:00,304.3745,293.50494,291.16235,0.0
2022-06-15 00:10,295.91003,285.6411,283.0868,0.0
2022-06-15 00:20,304.0939,293.24426,290.89465,0.0
2022-06-15 00:30,276.69717,267.4129,265.00427,0.0
2022-06-15 00:40,307.6596,296.55698,294.29654,0.0
2022-06-15 00:50,286.45813,276.85992,274.0692,0.0
2022-06-15 01:00,293.37933,283.28998,280.67242,0.0
2022-06-15 01:10,288.646,278.89252,276.15656,0.0
2022-06-15 01:20,288.4521,278.71234,275.97156,0.0
2022-06-15 01:30,287.20172,277.55072,274.77863,0.0
2022-06-15 01:40,286.1147,276.54083,273.74158,0.0
2022-06-15 01:50,286.93484,277.3028,274.52402,0.0
2022-06-15 02:00,290.00443,280.15454,277.45258,0.0
2022-06-15 02:10,288.54318,278.797,276.05847,0.0
2022-06-15 02:20,288.62183,278.87006,276.13348,0.0
2022-06-15 02:30,288.4155,278.67834,275.93665,0.0
2022-06-15 02:40,288.2148,278.49194,275.74518,0.0
2022-06-15 02:50,284.4999,275.04062,272.201,0.0
2022-06-15 03:00,289.00497,279.226,276.49902,0.0
2022-06-15 03:10,285.14084,275.63605,272.81244,0.0
2022-06-15 03:20,283.87518,274.46024,271.60498,0.0
2022-06-15 03:30,284.12668,274.69385,271.84488,0.0
2022-06-15 03:40,283.6933,274.29126,271.43143,0.0
2022-06-15 03:50,283.59525,274.20013,271.3379,0.0
2022-06-15 04:00,283.63132,274.23364,271.3723,0.0
2022-06-15 04:10,283.37103,273.99185,271.12396,0.0
2022-06-15 04:20,283.57605,274.1823,271.31958,0.0
2022-06-15 04:30,283.30844,273.93372,271.06427,0.0
2022-06-15 04:40,283.56616,274.17316,271.31012,0.0
2022-06-15 04:50,283.32016,273.94458,271.07544,0.0
2022-06-15 05:00,283.35895,273.98065,271.11243,0.0
2022-06-15 05:10,283.62738,274.22998,271.36853,0.0
2022-06-15 05:20,283.60214,274.20654,271.34448,0.0
2022-06-15 05:30,283.2134,273.8454,270.97357,0.0
2022-06-15 05:40,283.05,273.6936,270.8177,0.0
2022-06-15 05:50,282.92926,273.58142,270.70248,0.0
2022-06-15 06:00,282.93622,273.5879,270.70914,0.0
2022-06-15 06:10,282.8469,273.50488,270.6239,0.0
2022-06-15 06:20,282.79413,273.45587,270.57355,0.0
2022-06-15 06:30,282.79575,273.45737,270.5751,0.0
2022-06-15 06:40,282.77762,273.44055,270.5578,0.0
2022-06-15 06:50,282.752,273.41675,270.5334,0.0
2022-06-15 07:00,282.8324,273.49146,270.6101,0.0
2022-06-15 07:10,283.60062,274.20514,271.34302,0.0
2022-06-15 07:20,285.53516,276.00238,273.18866,0.0
2022-06-15 07:30,290.79318,280.88733,278.20508,0.0
2022-06-15 07:40,289.5954,279.77454,277.06232,0.0
2022-06-15 07:50,304.09387,297.35272,296.87152,0.0
2022-06-15 08:00,298.75357,292.39136,291.7766,0.0
2022-06-15 08:10,345.35452,333.34195,331.53235,0.0
2022-06-15 08:20,349.87418,337.562,335.77878,0.0
2022-06-15 08:30,384.7104,369.4209,367.07507,0.0
2022-06-15 08:40,398.18143,381.4239,378.4997,0.0
2022-06-15 08:50,398.18143,381.4239,378.4997,0.0
2022-06-15 09:00,398.18143,381.4239,378.4997,0.0
2022-06-15 09:10,398.18143,381.4239,378.4997,0.0
2022-06-15 09:20,398.18143,381.4239,378.4997,0.0
2022-06-15 09:30,425.02457,403.17346,397.7397,0.0
2022-06-15 09:40,425.02457,403.17346,397.7397,0.0
2022-06-15 09:50,451.1517,425.24597,417.53918,0.0
2022-06-15 10:00,424.49023,402.81958,396.80585,0.0
2022-06-15 10:10,398.35812,380.7429,377.00244,0.0
2022-06-15 10:20,416.00482,390.83398,382.74792,0.0
2022-06-15 10:30,389.94647,368.8196,363.00043,0.0
2022-06-15 10:40,389.94647,368.8196,363.00043,0.0
2022-06-15 10:50,389.94647,368.8196,363.00043,0.0
2022-06-15 11:00,389.94647,368.8196,363.00043,0.0
2022-06-15 11:10,389.94647,368.8196,363.00043,0.0
2022-06-15 11:20,389.94638,368.81952,363.00037,0.0
2022-06-15 11:30,373.3244,354.00897,348.9035,0.0
2022-06-15 11:40,360.81494,342.86276,338.29437,0.0
2022-06-15 11:50,360.8147,342.86255,338.29416,0.0
2022-06-15 12:00,360.8147,342.86255,338.29416,0.0
2022-06-15 12:10,360.8147,342.86255,338.29416,0.0
2022-06-15 12:20,360.8147,342.86255,338.29416,0.0
2022-06-15 12:30,360.81375,342.86176,338.29346,0.0
2022-06-15 12:40,343.73276,329.02194,326.05054,0.0
2022-06-15 12:50,333.97482,321.1156,319.05646,0.0
2022-06-15 13:00,333.97156,321.11298,319.05414,0.0
2022-06-15 13:10,333.97156,321.11298,319.05414,0.0
2022-06-15 13:20,333.97156,321.11298,319.05414,0.0
2022-06-15 13:30,333.97156,321.11298,319.05414,0.0
2022-06-15 13:40,333.9714,321.11282,319.05402,0.0
2022-06-15 13:50,333.95312,321.09576,319.0368,0.0
2022-06-15 14:00,333.83585,320.98624,318.92664,0.0
2022-06-15 14:10,331.69626,318.98846,316.91647,0.0
2022-06-15 14:20,314.92447,303.3282,301.15967,0.0
2022-06-15 14:30,314.9517,303.35345,301.18567,0.0
2022-06-15 14:40,317.04648,305.30945,303.15363,0.0
2022-06-15 14:50,333.30362,320.48975,318.4253,0.0
2022-06-15 15:00,309.62466,298.38257,296.17126,0.0
2022-06-15 15:10,310.34824,299.05515,296.8606,0.0
2022-06-15 15:20,310.13123,298.8532,296.65454,0.0
2022-06-15 15:30,309.99738,298.72882,296.52686,0.0
2022-06-15 15:40,309.26956,298.05267,295.83252,0.0
2022-06-15 15:50,300.094,289.5282,287.0785,0.0
2022-06-15 16:00,308.99506,297.79767,295.57062,0.0
2022-06-15 16:10,303.40674,292.6059,290.23907,0.0
2022-06-15 16:20,298.85425,288.3764,285.89575,0.0
2022-06-15 16:30,296.64716,286.32593,283.7901,0.0
2022-06-15 16:40,304.5066,293.6277,291.2884,0.0
2022-06-15 16:50,291.42438,281.47375,278.8073,0.0
2022-06-15 17:00,290.45236,280.57068,277.87994,0.0
2022-06-15 17:10,293.10513,283.03522,280.4108,0.0
2022-06-15 17:20,290.33768,280.46417,277.7705,0.0
2022-06-15 17:30,287.8789,278.17987,275.42474,0.0
2022-06-15 17:40,298.01346,287.59528,285.0936,0.0
2022-06-15 17:50,285.05807,275.5592,272.73352,0.0
2022-06-15 18:00,292.16635,282.1631,279.51514,0.0
2022-06-15 18:10,287.30637,277.64795,274.87848,0.0
2022-06-15 18:20,285.13348,275.6292,272.80542,0.0
2022-06-15 18:30,287.02017,277.38208,274.60547,0.0
2022-06-15 18:40,284.41013,274.9572,272.11533,0.0
2022-06-15 18:50,284.95868,275.46686,272.63867,0.0
2022-06-15 19:00,284.95544,275.4638,272.63556,0.0
2022-06-15 19:10,285.00143,275.5066,272.67944,0.0
2022-06-15 19:20,283.32513,273.94922,271.08017,0.0
2022-06-15 19:30,284.4479,274.9923,272.15137,0.0
2022-06-15 19:40,283.59323,274.1983,271.33597,0.0
2022-06-15 19:50,283.3855,274.0053,271.13776,0.0
2022-06-15 20:00,283.88257,274.46707,271.612,0.0
2022-06-15 20:10,283.36606,273.98724,271.1192,0.0
2022-06-15 20:20,285.36758,275.84674,273.0288,0.0
2022-06-15 20:30,286.51675,276.91437,274.12515,0.0
2022-06-15 20:40,292.9768,287.02454,286.26526,0.0
2022-06-15 20:50,291.93756,286.05902,285.2738,0.0
2022-06-15 21:00,300.5974,294.10437,293.5357,0.0
2022-06-15 21:10,317.68762,309.98193,309.8407,0.0
2022-06-15 21:20,318.69604,310.91882,310.80276,0.0
2022-06-15 21:30,324.3778,316.22394,316.1408,0.0
2022-06-15 21:40,341.5949,332.30017,332.3156,0.0
2022-06-15 21:50,342.3822,333.03528,333.05524,0.0
2022-06-15 22:00,342.3821,333.03522,333.05515,0.0
2022-06-15 22:10,333.97147,321.11288,319.05408,0.0
2022-06-15 22:20,333.97153,321.1129,319.0541,0.0
2022-06-15 22:30,333.97156,321.11295,319.05414,0.0
2022-06-15 22:40,333.97153,321.1129,319.0541,0.0
2022-06-15 22:50,333.95474,321.09723,319.03833,0.0
2022-06-15 23:00,324.96185,312.70032,310.58966,0.0
2022-06-15 23:10,310.40054,299.10413,296.90924,0.0
2022-06-15 23:20,310.19443,298.91193,296.71484,0.0
2022-06-15 23:30,309.16098,297.95178,295.72888,0.0
2022-06-15 23:40,299.94543,289.39014,286.9368,0.0
2022-06-15 23:50,309.50363,298.27014,296.05585,0.0
2022-06-16 00:00,307.98956,296.86353,294.61133,0.0
2022-06-16 00:10,309.63223,298.3896,296.17853,0.0
2022-06-16 00:20,307.85858,296.74213,294.4855,0.0
2022-06-16 00:30,310.04504,298.77313,296.57236,0.0
2022-06-16 00:40,309.65286,298.4088,296.19812,0.0
2022-06-16 00:50,308.98608,297.7893,295.562,0.0
2022-06-16 01:00,309.21823,298.005,295.7835,0.0
2022-06-16 01:10,308.32208,297.17242,294.92856,0.0
2022-06-16 01:20,306.39178,295.3791,293.08698,0.0
2022-06-16 01:30,305.61673,294.65906,292.34753,0.0
2022-06-16 01:40,299.5086,288.98434,286.52008,0.0
2022-06-16 01:50,301.51862,290.85175,288.43768,0.0
2022-06-16 02:00,291.60187,281.63867,278.97662,0.0
2022-06-16 02:10,296.47296,286.16406,283.6239,0.0
2022-06-16 02:20,287.39197,277.72748,274.96014,0.0
2022-06-16 02:30,290.42987,280.5498,277.85846,0.0
2022-06-16 02:40,290.22824,280.3625,277.66608,0.0
2022-06-16 02:50,292.18356,282.17908,279.53156,0.0
2022-06-16 03:00,287.82217,278.12714,275.3706,0.0
2022-06-16 03:10,296.14273,285.8573,283.30884,0.0
2022-06-16 03:20,288.48846,278.74615,276.00626,0.0
2022-06-16 03:30,294.7,284.51697,281.93243,0.0
2022-06-16 03:40,287.1843,277.53455,274.76202,0.0
2022-06-16 03:50,288.08682,278.37305,275.6231,0.0
2022-06-16 04:00,285.64197,276.10165,273.2906,0.0
2022-06-16 04:10,285.79538,276.2442,273.43695,0.0
2022-06-16 04:20,285.47095,275.94275,273.12738,0.0
2022-06-16 04:30,283.62405,274.22693,271.36536,0.0
2022-06-16 04:40,283.90952,274.49213,271.6377,0.0
2022-06-16 04:50,283.86353,274.4494,271.5938,0.0
2022-06-16 05:00,284.08994,274.65973,271.8098,0.0
2022-06-16 05:10,283.38226,274.0023,271.1347,0.0
2022-06-16 05:20,283.3759,273.99634,271.1286,0.0
2022-06-16 05:30,283.33356,273.95703,271.0882,0.0
2022-06-16 05:40,283.6826,274.2813,271.4212,0.0
2022-06-16 05:50,283.55768,274.16522,271.30203,0.0
2022-06-16 06:00,283.2798,273.90704,271.03693,0.0
2022-06-16 06:10,283.64795,274.24908,271.38815,0.0
2022-06-16 06:20,283.2497,273.8791,271.00818,0.0
2022-06-16 06:30,283.26477,273.89313,271.02258,0.0
2022-06-16 06:40,283.24258,273.8725,271.0014,0.0
2022-06-16 06:50,283.08676,273.72772,270.85275,0.0
2022-06-16 07:00,283.22345,273.85474,270.98315,0.0
2022-06-16 07:10,282.95438,273.60474,270.72644,0.0
2022-06-16 07:20,282.9555,273.6058,270.72754,0.0
2022-06-16 07:30,282.86334,273.5202,270.63962,0.0
2022-06-16 07:40,282.8054,273.46637,270.58435,0.0
2022-06-16 07:50,282.9359,273.5876,270.70886,0.0
2022-06-16 08:00,283.9631,274.54193,271.68884,0.0
2022-06-16 08:10,287.949,278.245,275.49158,0.0
2022-06-16 08:20,310.17725,298.89594,296.6985,0.0
2022-06-16 08:30,317.65414,309.9508,309.80872,0.0
2022-06-16 08:40,318.24115,310.49615,310.36877,0.0
2022-06-16 08:50,318.375,310.62054,310.49646,0.0
2022-06-16 09:00,368.17154,354.64716,352.96887,0.0
2022-06-16 09:10,369.04968,355.46683,353.7934,0.0
2022-06-16 09:20,398.18143,381.4239,378.4997,0.0
2022-06-16 09:30,398.18143,381.4239,378.4997,0.0
2022-06-16 09:40,398.18143,381.4239,378.4997,0.0
2022-06-16 09:50,398.18143,381.4239,378.4997,0.0
2022-06-16 10:00,398.18143,381.4239,378.4997,0.0
2022-06-16 10:10,398.18143,381.4239,378.4997,0.0
2022-06-16 10:20,424.57523,402.8094,397.41763,0.0
2022-06-16 10:30,428.55014,406.16742,400.42987,0.0
2022-06-16 10:40,450.77396,424.94006,417.26877,0.0
2022-06-16 10:50,451.15692,425.25037,417.54327,0.0
2022-06-16 11:00,424.49023,402.81958,396.80585,0.0
2022-06-16 11:10,424.49023,402.81958,396.80585,0.0
2022-06-16 11:20,413.52765,393.55823,388.49817,0.0
2022-06-16 11:30,389.94647,368.8196,363.00043,0.0
2022-06-16 11:40,389.94647,368.8196,363.00043,0.0
2022-06-16 11:50,389.94647,368.8196,363.00043,0.0
2022-06-16 12:00,389.94647,368.8196,363.00043,0.0
2022-06-16 12:10,389.94647,368.8196,363.00043,0.0
2022-06-16 12:20,388.10974,367.18304,361.44275,0.0
2022-06-16 12:30,366.9097,351.50214,348.44003,0.0
2022-06-16 12:40,360.81473,342.86258,338.2942,0.0
2022-06-16 12:50,360.8147,342.86255,338.29416,0.0
2022-06-16 13:00,360.8147,342.86255,338.29416,0.0
2022-06-16 13:10,360.8147,342.86255,338.29416,0.0
2022-06-16 13:20,360.81454,342.86243,338.29407,0.0
2022-06-16 13:30,360.42178,342.5442,338.01254,0.0
2022-06-16 13:40,333.97852,321.1186,319.0591,0.0
2022-06-16 13:50,338.2292,324.56268,322.10583,0.0
2022-06-16 14:00,333.97202,321.11334,319.05447,0.0
2022-06-16 14:10,333.9716,321.11298,319.05417,0.0
2022-06-16 14:20,333.97156,321.11298,319.05414,0.0
2022-06-16 14:30,333.97156,321.11298,319.05414,0.0
2022-06-16 14:40,333.97156,321.11298,319.05414,0.0
2022-06-16 14:50,333.97153,321.1129,319.05408,0.0
2022-06-16 15:00,333.9713,321.11273,319.0539,0.0
2022-06-16 15:10,333.9666,321.10834,319.0495,0.0
2022-06-16 15:20,333.89862,321.04486,318.9856,0.0
2022-06-16 15:30,332.87494,320.08905,318.0238,0.0
2022-06-16 15:40,329.26263,316.71613,314.63013,0.0
2022-06-16 15:50,316.65988,304.94855,302.79016,0.0
2022-06-16 16:00,316.36993,304.67773,302.518,0.0
2022-06-16 16:10,310.9818,299.6467,297.45587,0.0
2022-06-16 16:20,310.74493,299.42548,297.23346,0.0
2022-06-16 16:30,310.29163,299.00238,296.80713,0.0
2022-06-16 16:40,310.1723,298.89136,296.69373,0.0
2022-06-16 16:50,310.0548,298.7822,296.58167,0.0
2022-06-16 17:00,309.44162,298.21252,295.99664,0.0
